axis_index,driver,team,lap,stint,compound,tyre_age,corner_id,speed_band,entry_speed_kph,minimum_speed_kph,exit_speed_kph,minimum_rel_distance,brake_onset_rel_distance,brake_to_minimum_m,throttle_recovery_rel_distance,minimum_to_throttle_recovery_m,segment_time_s,segment_distance_m,observed_brake_onset,feature_role
637,LEC,Ferrari,52,3,MEDIUM,16.0,P15,medium_speed,214.93182373046875,214.93182373046875,259.0092468261719,0.895,,,0.895,0.0,3.743350485636024,255.3814614004198,False,distance_axis_observed_corner_proxy_not_official_anchor
637,LEC,Ferrari,52,3,MEDIUM,16.0,P16,low_speed,259.6143798828125,126.0,140.24732971191406,0.967,0.95,88.6017315062681,0.98,67.75426526949913,3.576598204543077,156.3559967757672,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P01,medium_speed,279.277587890625,153.28701782226562,207.2196044921875,0.079,0.058,109.09230379965628,0.089,51.94871609507442,4.377729210742712,228.57435081832742,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P02,medium_speed,209.73098754882812,209.73098754882812,252.6952362060547,0.099,0.059,207.79486438029767,0.099,0.0,2.7736063167171365,181.82050633276043,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P03,high_speed,258.45135498046875,258.45135498046875,267.8551025390625,0.139,,,0.139,0.0,2.778945981222332,202.5999927707902,False,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P04,high_speed,275.3822937011719,275.3822937011719,292.6905517578125,0.192,,,0.192,0.0,2.1663946962110567,171.43076311374557,False,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P05,low_speed,296.33416748046875,95.46881866455078,121.61911010742188,0.276,0.251,129.87179023768604,0.29,72.72820253310418,4.7506420635767475,192.21024955177535,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P06,low_speed,312.84906005859375,68.29959869384766,68.29959869384766,0.506,0.486,103.89743219014883,,,3.3964836764348885,171.43076311374557,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P07,low_speed,66.17094421386719,66.17094421386719,160.79238891601562,0.507,0.486,109.09230379965628,0.552,233.76922242783485,5.226930687877078,150.65127667571582,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P08,medium_speed,163.6277313232422,163.6277313232422,254.52700805664062,0.537,0.497,207.79486438029767,0.552,77.92307414261163,3.351576998578855,197.40512116128275,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P09,high_speed,291.3709716796875,291.3709716796875,304.0,0.619,,,0.619,0.0,3.0663995331124974,254.54870886586463,False,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P10,medium_speed,294.2779235839844,155.16885375976562,158.9976043701172,0.703,0.676,140.26153345670093,0.734,161.04101989473068,4.112622499138928,212.9897359898051,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P11,medium_speed,160.75027465820312,160.75027465820312,213.73362731933594,0.713,0.676,192.21024955177532,0.734,109.09230379965628,2.662230497979859,135.0666618471935,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P12,medium_speed,255.43313598632812,163.21719360351562,163.21719360351562,0.813,0.802,57.143587704581854,,,3.617883869977051,254.54870886586463,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P13,low_speed,157.53831481933594,99.68649291992188,129.3778076171875,0.826,0.802,124.6769186281786,0.881,285.71793852290926,4.96417196805044,166.23589150423814,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P14,low_speed,129.01327514648438,129.01327514648438,217.74314880371094,0.847,0.807,207.79486438029767,0.881,176.62563472325303,5.614701896537374,244.15896564684974,True,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P15,medium_speed,219.82485961914062,219.82485961914062,257.233154296875,0.895,,,0.895,0.0,3.7287496571612766,254.54870886586463,False,distance_axis_observed_corner_proxy_not_official_anchor
638,LEC,Ferrari,53,3,MEDIUM,17.0,P16,low_speed,255.29458618164062,118.1146240234375,146.1389617919922,0.965,0.945,103.89743219014883,0.977,62.3384593140893,3.694058076070492,155.84614828522322,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P01,medium_speed,281.7905578613281,150.0,209.54574584960938,0.078,0.053,130.7095379098896,0.087,47.05543364756026,4.503031819910184,230.0487867214057,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P02,medium_speed,212.3822479248047,212.3822479248047,252.1348419189453,0.099,0.059,209.13526065582337,0.099,0.0,2.779850235465394,182.99335307384544,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P03,high_speed,256.6791076660156,256.6791076660156,267.60150146484375,0.139,,,0.139,0.0,2.805074686136667,203.9068791394278,False,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P04,high_speed,276.0,276.0,291.6711730957031,0.192,,,0.192,0.0,2.1819997610816655,172.53659004105427,False,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P05,low_speed,294.0,94.18250274658203,135.69346618652344,0.273,0.25,120.25277487709843,0.286,67.9689597131426,5.032938531625242,193.4501161066366,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P06,low_speed,313.0,62.06669235229492,74.40261840820312,0.502,0.477,130.7095379098896,0.528,135.9379194262852,4.409267000239049,172.53659004105427,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P07,low_speed,79.87098693847656,79.87098693847656,196.20640563964844,0.507,0.477,156.8514454918675,0.528,109.79601184430727,4.475019921697798,151.62306397547195,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P08,medium_speed,199.09933471679688,199.09933471679688,267.4150085449219,0.537,0.497,209.13526065582337,0.537,0.0,3.000646066680006,198.6784976230322,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P09,high_speed,296.0,296.0,306.0,0.619,,,0.619,0.0,3.0530040938250083,256.1906943033836,False,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P10,medium_speed,304.495849609375,160.20870971679688,166.5263671875,0.706,0.677,151.62306397547195,0.724,94.11086729512051,3.804627943214723,214.36364217221893,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P11,medium_speed,168.205078125,168.205078125,225.6999053955078,0.713,0.677,188.22173459024103,0.724,57.51219668035142,2.496800284171117,135.9379194262852,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P12,medium_speed,260.43011474609375,191.74049377441406,191.74049377441406,0.813,0.807,31.370289098373505,,,3.507556564815558,256.1906943033836,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P13,low_speed,186.74761962890625,100.02510833740234,132.67686462402344,0.827,0.807,104.56763032791169,0.883,292.7893649181527,4.739206566895916,167.30820852465868,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P14,low_speed,132.02474975585938,132.0,215.6649169921875,0.848,0.807,214.36364217221896,0.883,182.99335307384547,5.728957938398511,245.73393127059248,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P15,medium_speed,218.04043579101562,218.04043579101562,258.1656799316406,0.895,0.861,177.76497155744988,0.895,0.0,3.7634374660922623,256.1906943033836,True,distance_axis_observed_corner_proxy_not_official_anchor
639,LEC,Ferrari,54,3,MEDIUM,18.0,P16,low_speed,258.36871337890625,118.02789306640625,137.60716247558594,0.967,0.948,99.3392488115161,0.98,67.9689597131426,3.4677208817062475,156.8514454918675,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P01,medium_speed,279.0,152.0,210.17184448242188,0.077,0.055,114.9480706611289,0.087,52.24912302778586,4.480966113802086,229.89614132225782,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P02,medium_speed,213.40126037597656,213.40126037597656,245.0104522705078,0.099,0.059,208.99649211114345,0.099,0.0,2.8106967350408487,182.87193059725053,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P03,high_speed,252.093505859375,252.093505859375,262.9117736816406,0.139,,,0.139,0.0,2.8538730693485577,203.77157980836486,False,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P04,high_speed,273.5781555175781,273.5781555175781,290.53179931640625,0.192,,,0.192,0.0,2.199581103838392,172.42210599169337,False,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P05,low_speed,287.37896728515625,92.33847045898438,130.88006591796875,0.273,0.25,120.17298296390749,0.287,73.14877223890021,5.105997645120368,193.32175520280768,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P06,low_speed,307.5129699707031,66.13229370117188,70.11003112792969,0.504,0.477,141.07263217502182,0.526,114.9480706611289,4.2493991228474055,172.42210599169337,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P07,low_speed,78.34703826904297,78.34703826904297,195.0354461669922,0.507,0.477,156.7473690833576,0.526,99.27333375279314,4.532583830978375,151.522456780579,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P08,medium_speed,198.66754150390625,198.66754150390625,264.7105407714844,0.537,0.497,208.99649211114345,0.537,0.0,3.017980671434547,198.5466675055863,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P09,high_speed,294.91046142578125,294.91046142578125,303.7067565917969,0.619,,,0.619,0.0,3.0623314640039188,256.02070283615075,False,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P10,medium_speed,302.3843688964844,160.07769775390625,164.52749633789062,0.709,0.678,161.9722813861362,0.729,104.49824605557173,3.806312426462184,214.22140441392204,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P11,medium_speed,166.39991760253906,166.39991760253906,218.47659301757812,0.713,0.678,182.87193059725053,0.729,83.59859684445738,2.5840562824252196,135.84771987224323,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P12,medium_speed,259.3749084472656,203.0,203.0,0.811,0.807,20.899649211114344,,,3.51415140485176,256.02070283615075,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P13,low_speed,203.0,100.48336791992188,132.50692749023438,0.827,0.807,104.49824605557173,0.881,282.14526435004365,4.812211825247972,167.19719368891475,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P14,low_speed,132.0,132.0,218.7553253173828,0.847,0.807,208.99649211114345,0.881,177.64701829447193,5.554019132344745,245.57087823059354,True,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P15,medium_speed,221.0,221.0,259.9879150390625,0.895,,,0.895,0.0,3.7247745472412377,256.02070283615075,False,distance_axis_observed_corner_proxy_not_official_anchor
640,LEC,Ferrari,55,3,MEDIUM,19.0,P16,low_speed,260.6806945800781,120.64131164550781,141.83779907226562,0.967,0.947,104.49824605557173,0.977,52.24912302778586,3.608394483680182,156.7473690833576,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P01,medium_speed,279.4189453125,156.0,213.02166748046875,0.076,0.057,99.09198880422679,0.086,52.1536783180141,4.384530198485781,229.476184599262,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P02,medium_speed,216.15493774414062,216.15493774414062,255.1543426513672,0.099,0.059,208.6147132720564,0.099,0.0,2.7333167214191483,182.53787411304936,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P03,high_speed,260.59637451171875,260.59637451171875,271.0818176269531,0.139,,,0.139,0.0,2.748548314920102,203.399345440255,False,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P04,high_speed,279.43414306640625,279.43414306640625,293.4690856933594,0.192,,,0.192,0.0,2.1568797833389532,172.10713844944652,False,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P05,low_speed,294.7578125,93.17398071289062,125.83553314208984,0.275,0.253,114.738092299631,0.288,67.79978181341832,4.889609630559384,192.96860977665216,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P06,low_speed,313.27838134765625,64.72310638427734,71.1463394165039,0.504,0.48,125.16882796323384,0.526,114.738092299631,4.007543580722079,172.10713844944652,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P07,low_speed,75.9432601928711,75.9432601928711,191.6880340576172,0.507,0.48,140.81493145863806,0.526,99.09198880422679,4.604176275930763,151.2456671222409,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P08,medium_speed,195.6421661376953,195.6421661376953,261.9229431152344,0.537,0.497,208.6147132720564,0.537,0.0,3.0347751641921303,198.18397760845357,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P09,high_speed,296.0,296.0,305.28802490234375,0.619,,,0.619,0.0,3.050717731580827,255.5530237582691,False,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P10,medium_speed,304.2742614746094,158.0,161.43685913085938,0.708,0.681,140.81493145863806,0.731,119.95346013143242,3.6835021514030033,213.83008110385782,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P11,medium_speed,163.33154296875,163.33154296875,223.1670379638672,0.713,0.681,166.8917706176451,0.731,93.87662097242537,2.5758772709595106,135.59956362683667,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P12,medium_speed,260.2118225097656,200.95126342773438,200.95126342773438,0.813,0.806,36.50757482260987,,,3.439566567222995,255.5530237582691,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P13,low_speed,187.9955291748047,103.0,132.69590759277344,0.827,0.806,109.52272446782962,0.882,286.84523074907753,4.793421339916778,166.8917706176451,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P14,low_speed,132.3385467529297,132.0,212.4689178466797,0.848,0.807,213.83008110385782,0.882,177.32250628124794,5.58218464858283,245.12228809466626,True,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P15,medium_speed,214.81936645507812,214.81936645507812,259.8260498046875,0.895,,,0.895,0.0,3.744444795591744,255.5530237582691,False,distance_axis_observed_corner_proxy_not_official_anchor
641,LEC,Ferrari,56,3,MEDIUM,20.0,P16,low_speed,258.69659423828125,122.0,141.07391357421875,0.967,0.932,182.53787411304936,0.978,57.3690461498155,3.6325086592482085,156.4610349540423,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P01,medium_speed,278.4888916015625,157.0,209.1947784423828,0.079,0.058,109.53926450874772,0.09,57.377709980772615,4.336198268952179,229.51083992309046,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P02,medium_speed,211.4076690673828,211.4076690673828,250.9451446533203,0.099,0.059,208.64621811190042,0.099,0.0,2.7672929726477364,182.56544084791287,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P03,high_speed,256.75750732421875,256.75750732421875,268.38885498046875,0.139,,,0.139,0.0,2.7711433662372063,203.4300626591029,False,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P04,high_speed,278.42279052734375,278.42279052734375,292.4138488769531,0.192,,,0.192,0.0,2.1702213143768074,172.13312994231785,False,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P05,low_speed,292.6293029785156,91.18299865722656,126.31932067871094,0.274,0.249,130.40388631993775,0.288,73.02617633916515,5.048895928406705,192.99775175350788,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P06,low_speed,312.0286865234375,64.2479248046875,69.8502197265625,0.504,0.477,140.83619722553277,0.525,109.53926450874772,4.15438649464015,172.13312994231785,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P07,low_speed,73.33169555664062,73.33169555664062,196.4228973388672,0.507,0.477,156.4846635839253,0.525,93.89079815035518,4.664911951107268,151.26850813112782,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P08,medium_speed,200.8671112060547,200.8671112060547,266.02728271484375,0.537,0.497,208.64621811190042,0.537,0.0,2.993431300531091,198.21390720630538,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P09,high_speed,295.9000244140625,295.9000244140625,305.3457336425781,0.619,,,0.619,0.0,3.043852696674384,255.59161718707801,False,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P10,medium_speed,304.4183654785156,154.16897583007812,164.51397705078125,0.706,0.675,161.70081903672283,0.732,135.62004177273528,3.8727017238392714,213.86237356469792,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P11,medium_speed,167.5785369873047,167.5785369873047,219.85643005371094,0.713,0.675,198.21390720630538,0.732,99.10695360315269,2.5376413072934425,135.62004177273528,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P12,medium_speed,260.1379699707031,191.0,191.0,0.813,0.801,62.59386543357012,,,3.511512368973053,255.59161718707801,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P13,low_speed,191.0,102.80718994140625,129.0,0.827,0.801,135.62004177273528,0.881,281.67239445106554,4.801060779152955,166.91697448952033,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P14,low_speed,129.9423370361328,129.9423370361328,215.15872192382812,0.847,0.807,208.64621811190042,0.881,177.34928539511537,5.62073803087233,245.15930628148297,True,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P15,medium_speed,217.3226318359375,217.3226318359375,256.80267333984375,0.895,,,0.895,0.0,3.763821179991435,255.59161718707801,False,distance_axis_observed_corner_proxy_not_official_anchor
642,LEC,Ferrari,57,3,MEDIUM,21.0,P16,low_speed,256.4944152832031,121.52615356445312,140.4468994140625,0.969,0.945,125.18773086714025,0.978,46.94539907517759,3.619783215379741,156.4846635839253,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P01,medium_speed,280.68414306640625,153.10247802734375,208.83262634277344,0.081,0.059,114.51386719870024,0.089,41.64140625407282,4.412088740847005,229.0277343974005,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P02,medium_speed,210.5015106201172,210.5015106201172,255.9121551513672,0.099,0.059,208.2070312703641,0.099,0.0,2.755120988461271,182.1811523615686,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P03,high_speed,260.3470458984375,260.3470458984375,268.90496826171875,0.139,,,0.139,0.0,2.743627468856964,203.00185548860497,False,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P04,high_speed,276.9784851074219,276.9784851074219,292.39141845703125,0.192,,,0.192,0.0,2.168304081500651,171.7708007980504,False,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P05,low_speed,295.3127136230469,97.24652099609375,119.77237701416016,0.276,0.255,109.30869141694116,0.29,72.87246094462743,4.709220684566392,192.59150392508678,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P06,low_speed,313.0,65.0,68.5942611694336,0.504,0.481,119.71904298045935,0.525,109.30869141694116,4.128338122077343,171.7708007980504,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P07,low_speed,71.89214324951172,71.89214324951172,190.58242797851562,0.507,0.481,135.33457032573665,0.525,93.69316407166383,4.679817844722045,150.95009767101396,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P08,medium_speed,194.11666870117188,194.11666870117188,265.0527648925781,0.537,0.497,208.2070312703641,0.537,0.0,3.0280792258533187,197.7966797068459,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P09,high_speed,295.86285400390625,295.86285400390625,304.1163330078125,0.619,,,0.619,0.0,3.042094999744023,255.05361330619604,False,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P10,medium_speed,302.6991271972656,154.33522033691406,155.0,0.71,0.678,166.56562501629128,0.73,104.10351563518205,3.732060764626087,213.41220705212322,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P11,medium_speed,155.30328369140625,155.30328369140625,219.47647094726562,0.713,0.678,182.1811523615686,0.73,88.48798828990475,2.6452543638190855,135.33457032573665,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P12,medium_speed,258.855224609375,201.9866943359375,201.9866943359375,0.813,0.807,31.231054690554615,,,3.4621983409780004,255.05361330619604,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P13,low_speed,191.4307098388672,101.60724639892578,127.06175231933594,0.828,0.807,109.30869141694116,0.882,281.07949221499155,4.799614985162308,166.56562501629128,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P14,low_speed,127.0,127.0,214.50848388671875,0.847,0.807,208.2070312703641,0.882,182.1811523615686,5.739242138430275,244.6432617426778,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P15,medium_speed,217.55816650390625,217.55816650390625,250.05027770996094,0.895,0.863,166.56562501629128,0.895,0.0,3.803075002249336,255.05361330619604,True,distance_axis_observed_corner_proxy_not_official_anchor
643,LEC,Ferrari,58,3,MEDIUM,22.0,P16,low_speed,245.63150024414062,119.0,132.5554656982422,0.968,0.943,130.12939454397755,0.984,83.28281250814564,3.6093710711499853,156.1552734527731,True,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P01,medium_speed,263.52349853515625,147.37132263183594,208.37094116210938,0.078,0.052,135.53902729245866,0.084,31.278237067490462,4.585004720222492,229.37373849493005,True,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P02,medium_speed,210.56634521484375,210.56634521484375,245.47535705566406,0.099,0.059,208.5215804499364,0.099,0.0,2.821428533544355,182.45638289369435,True,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P03,high_speed,249.308349609375,248.0,249.68243408203125,0.168,,,0.178,52.1303951124841,2.9195881385188955,203.308540938688,False,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P04,high_speed,262.0,262.0,283.62176513671875,0.192,,,0.192,0.0,2.255400701279189,172.03030387119753,False,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P05,low_speed,277.4212341308594,97.5323257446289,125.93260955810547,0.276,0.248,145.96510631495548,0.286,52.1303951124841,4.974720672643099,192.88246191619118,True,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P06,low_speed,309.3199462890625,62.0,67.5822525024414,0.504,0.479,130.32598778121027,0.524,104.2607902249682,4.4250155340618775,172.03030387119753,True,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P07,low_speed,74.79574584960938,74.79574584960938,193.42874145507812,0.507,0.479,145.96510631495548,0.524,88.62167169122299,4.445998628639751,151.1781458262039,True,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P08,medium_speed,198.57366943359375,198.57366943359375,267.59832763671875,0.537,0.497,208.5215804499364,0.537,0.0,3.0246954997161573,198.0955014274396,True,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P09,high_speed,293.15911865234375,293.15911865234375,293.1958923339844,0.619,,,0.619,0.0,3.0749410158281045,255.43893605117208,False,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P10,medium_speed,288.0065002441406,153.63990783691406,160.25933837890625,0.708,0.671,192.88246191619118,0.727,99.0477507137198,4.108142300607026,213.73461996118482,True,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P11,medium_speed,161.665283203125,161.665283203125,215.04473876953125,0.713,0.673,208.5215804499364,0.727,72.98255315747774,2.6500704778992055,135.53902729245866,True,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P12,medium_speed,253.91110229492188,174.98733520507812,174.98733520507812,0.813,0.805,41.70431608998728,,,3.7037088666901843,255.43893605117208,True,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P13,low_speed,164.22903442382812,96.07233428955078,137.1055450439453,0.828,0.805,119.89990875871344,0.879,265.8650150736689,4.907790282899957,166.81726435994912,True,distance_axis_observed_corner_proxy_not_official_anchor
644,NOR,McLaren,2,1,MEDIUM,2.0,P14,low_speed,135.73785400390625,133.1398468017578,209.84426879882812,0.849,0.807,218.94765947243323,0.879,156.3911853374523,5.614199783053881,245.01285702867528,True,distance_axis_observed_corner_proxy_not_official_anchor
