axis_index,driver,team,lap,stint,compound,tyre_age,position,lap_duration_s,lap_length_m,telemetry_samples,observed_time_s,telemetry_coverage,sample_full_throttle_share,time_full_throttle_share,time_brake_share,time_drs_share,lap_speed_p99_kph,lap_speed_max_kph,lap_speed_median_kph,axis_reconstructed_time_s,axis_time_error_s,deleted,is_accurate,green_or_yellow,pace_eligible,acceleration_150_250_kph_per_100m,straight_max_speed_kph,straight_full_throttle_distance_share,traffic_ratio,traffic_missing_share,traffic_observed_time_s,lap_fraction,clean_air_share,candidate_weight,audited_candidate
545,LAW,Racing Bulls,10,1,MEDIUM,10.0,11,90.55000305175781,5193.045984310732,696,90.68199920654297,1.0,0.507183908045977,0.5144240980530581,0.17202978330321775,0.16275557340307664,330.5557205200195,332.0,209.77999877929688,90.36399642383672,-0.18600662792108835,False,True,True,True,41.4177288343066,332.0,0.877965293668955,1.0,0.0,90.68199920654297,0.1724137931034483,0.0,0.0,False
546,LAW,Racing Bulls,11,1,MEDIUM,11.0,11,90.66899871826172,5176.390369761926,700,90.7969970703125,1.0,0.5057142857142857,0.511096262615806,0.17884950450149165,0.157273910372152,330.82676208496093,332.0,211.11260986328125,90.3517935606527,-0.317205157609024,False,True,True,True,41.273670008980496,332.0,0.9129719679633866,1.0,0.0,90.7969970703125,0.1896551724137931,0.0,0.0,False
547,LAW,Racing Bulls,12,1,MEDIUM,12.0,11,90.91000366210938,5187.8094051665075,693,91.03750610351562,1.0,0.5050505050505051,0.4935164554809617,0.19684189599335192,0.16213096066966196,330.0584008789063,332.0,214.09971618652344,90.79683350277173,-0.11317015933764196,False,True,True,True,39.15005311394666,332.0,0.866323417238749,1.0,0.0,91.03750610351562,0.20689655172413793,0.0,0.0,False
548,LAW,Racing Bulls,13,1,MEDIUM,13.0,11,91.04499816894531,5187.178820611804,670,91.17399787902832,1.0,0.5074626865671642,0.5042556307883072,0.2031170122033789,0.08204092960978805,329.2081393432617,331.0,212.875,90.9339180856347,-0.11108008331061114,False,True,True,True,42.52799128915093,330.8819885253906,0.9072702135774219,1.0,0.0,91.17399787902832,0.22413793103448276,0.0,0.0,False
549,LAW,Racing Bulls,14,1,MEDIUM,14.0,11,91.322998046875,5196.52800836277,689,91.45299530029297,1.0,0.5224963715529753,0.5265982812984512,0.17581703801149368,0.0,311.0,312.0,211.2105255126953,91.35605137443163,0.0330533275566296,False,True,True,True,43.886827803890554,311.9385070800781,0.9121043096872615,0.9890654210207503,0.0,91.45299530029297,0.2413793103448276,0.010934578979249654,0.0001195650174534484,False
550,LAW,Racing Bulls,15,1,MEDIUM,15.0,9,91.04900360107422,5204.548104020656,688,91.17700576782227,1.0,0.5043604651162791,0.5168628659576039,0.19172594989311342,0.0,310.0,311.0,215.5625,90.99920606154217,-0.049797539532050905,False,True,True,True,41.60396638634683,311.0,0.9014492753623188,0.7943341447013483,0.0,91.17700576782227,0.25862068965517243,0.20566585529865167,0.04229844403572593,False
551,LAW,Racing Bulls,16,1,MEDIUM,16.0,8,91.36599731445312,5202.851485751271,683,91.49599838256836,1.0,0.5285505124450952,0.5206783926972745,0.1845107178294282,0.0,307.4306372070312,308.0,217.0,91.30624018366865,-0.059757130784475976,False,True,True,True,39.30650055045021,308.0,0.883895881006865,0.968916687933318,0.0,91.49599838256836,0.27586206896551724,0.031083312066682023,0.0009661722890347402,False
552,LAW,Racing Bulls,17,1,MEDIUM,17.0,5,91.34300231933594,5194.288586084188,692,91.47300338745117,1.0,0.5274566473988439,0.5143156781036685,0.18544277351705332,0.0,306.09278076171876,307.0,223.0,91.04748001320638,-0.29552230612955555,False,True,True,True,44.26090217410284,307.0,0.8901013857106536,0.0313644447191281,0.0,91.47300338745117,0.29310344827586204,0.9686355552808719,0.938254838954283,True
553,LAW,Racing Bulls,18,1,MEDIUM,18.0,5,91.4260025024414,5215.606705679,676,91.55699920654297,1.0,0.5207100591715976,0.5254431663350015,0.20313026668174375,0.08038708863478776,320.0,322.0,216.34349060058594,91.52826784585534,0.1022653434139329,False,True,True,True,40.38461528442781,308.82135009765625,0.9195699847444699,0.4337079214393263,0.0,91.55699920654297,0.3103448275862069,0.5662920785606738,0.3206867182405683,False
554,LAW,Racing Bulls,19,1,MEDIUM,19.0,6,91.81500244140625,5201.722111654152,678,91.94500255584717,1.0,0.5250737463126843,0.5174615226470858,0.19273476311490922,0.08830282310304984,321.0790625,323.0,215.83929443359375,91.56773269671035,-0.2472697446958989,False,True,True,True,39.34892204435138,309.5516052246094,0.9293287566742944,0.5417042871613742,0.0,91.94500255584717,0.3275862068965517,0.4582957128386258,0.21003496040626415,False
555,LAW,Racing Bulls,20,1,MEDIUM,20.0,6,91.88400268554688,5198.803711282045,708,92.01300430297852,1.0,0.5155367231638418,0.504222257503185,0.17825749937076754,0.0773803549380931,311.0,312.0,213.40625,91.84645399724201,-0.03754868830486657,False,True,True,True,43.07718952840707,304.94366455078125,0.926697177726926,0.9944573049040237,0.0,92.01300430297852,0.3448275862068966,0.005542695095976269,3.072146892695938e-05,False
556,LAW,Racing Bulls,23,2,HARD,2.0,20,89.82599639892578,5209.894137927957,675,89.95599699020386,1.0,0.5244444444444445,0.5164747121753388,0.17341806725748163,0.0,302.24808227539063,304.0,227.0,89.54049321725023,-0.28550318167555133,False,True,True,True,41.2272998409653,303.9018249511719,0.9122044241037376,0.0,0.0,89.95599699020386,0.39655172413793105,1.0,1.0,True
557,LAW,Racing Bulls,24,2,HARD,3.0,20,89.26000213623047,5212.1868277461535,673,89.39100456237793,1.0,0.5319465081723626,0.5323689657786582,0.16286877437381833,0.0,306.0,307.0,223.0,89.17197028429673,-0.08803185193373508,False,True,True,True,44.421537185754524,307.0,0.9027841342486651,0.0,0.0,89.39100456237793,0.41379310344827586,1.0,1.0,True
558,LAW,Racing Bulls,25,2,HARD,4.0,20,89.49800109863281,5223.331192432732,679,89.62700271606445,1.0,0.5463917525773195,0.5379852441868824,0.17900851136239385,0.0,306.0,308.0,223.0,89.5463956669644,0.04839456833158806,False,True,True,True,40.778695928471976,307.8908996582031,0.8991561784897025,0.0,0.0,89.62700271606445,0.43103448275862066,1.0,1.0,True
559,LAW,Racing Bulls,26,2,HARD,5.0,20,89.33699798583984,5218.552488308757,658,89.4699935913086,1.0,0.5258358662613982,0.5196937224668758,0.1623001590089751,0.0,306.0,307.0,224.0,89.27102990013898,-0.06596808570085955,False,True,True,True,40.87441169846356,307.0,0.9044193363844394,0.0,0.0,89.4699935913086,0.4482758620689655,1.0,1.0,True
560,LAW,Racing Bulls,27,2,HARD,6.0,20,89.5009994506836,5228.243344296114,664,89.63199996948242,1.0,0.5376506024096386,0.5303686676023242,0.1802815205470468,0.0,307.12633514404297,308.0,228.74058532714844,89.65434031622826,0.15334086554466353,False,True,True,True,41.785402058110904,308.0,0.9157131960335622,0.0,0.0,89.63199996948242,0.46551724137931033,1.0,1.0,True
561,LAW,Racing Bulls,28,2,HARD,7.0,20,89.55400085449219,5197.655597994477,666,89.68600082397461,1.0,0.53003003003003,0.5289008635109022,0.15296705254432172,0.0,307.0,308.0,221.31185150146484,89.34315762592566,-0.2108432285665316,False,True,True,True,46.222385288446674,308.0,0.9276935545385202,0.0,0.0,89.68600082397461,0.4827586206896552,1.0,1.0,True
562,LAW,Racing Bulls,29,2,HARD,8.0,20,89.66500091552734,5220.311798853725,687,89.79300117492676,1.0,0.5312954876273653,0.5221675481265499,0.1643892377388017,0.0,306.05699035644534,307.0,222.0,89.70267464727226,0.03767373174491695,False,True,True,True,40.67549651105401,307.0,0.9125333714721586,0.0,0.0,89.79300117492676,0.5,1.0,1.0,True
563,LAW,Racing Bulls,30,2,HARD,9.0,20,89.5999984741211,5219.500520996698,673,89.73199844360352,1.0,0.524517087667162,0.522856985410479,0.1689476029648801,0.0,306.5019897460937,308.0,226.0,89.67050426685275,0.0705057927316517,False,True,True,True,45.76013953284415,308.0,0.9032036613272312,0.0,0.0,89.73199844360352,0.5172413793103449,1.0,1.0,True
564,LAW,Racing Bulls,31,2,HARD,10.0,20,89.41600036621094,5214.772634682686,684,89.54300045967102,1.0,0.543859649122807,0.5370491561286226,0.1599120420952052,0.0,307.00690521240233,308.0,225.8142852783203,89.46237431072242,0.0463739445114868,False,True,True,True,38.88099092091043,308.0,0.9193316170861937,0.0,0.0,89.54300045967102,0.5344827586206896,1.0,1.0,True
565,LAW,Racing Bulls,32,2,HARD,11.0,20,89.15799713134766,5219.726727890671,684,89.28299713134766,1.0,0.5116959064327485,0.5258559393628763,0.15950397056150648,0.0,308.00550964355466,310.0,222.55223846435547,89.169566903712,0.011569772364339315,False,True,True,True,45.05595430211924,309.9928283691406,0.8791618993135012,0.0,0.0,89.28299713134766,0.5517241379310345,1.0,1.0,True
566,LAW,Racing Bulls,33,2,HARD,12.0,19,89.44400024414062,5209.179092138983,687,89.56999969482422,1.0,0.537117903930131,0.544412257448157,0.17683373247749873,0.0,310.3823492431641,312.0,222.0,89.34473735082304,-0.09926289331758653,False,True,True,True,45.06232688378057,311.9224853515625,0.9139588100686499,0.5781735022234442,0.0,89.56999969482422,0.5689655172413793,0.4218264977765558,0.17793759422643463,False
567,LAW,Racing Bulls,34,2,HARD,13.0,18,89.4990005493164,5213.007984698296,672,89.62500095367432,1.0,0.5282738095238095,0.5238047002709393,0.17179358604150677,0.0,310.0,311.0,225.07788848876953,89.59263666975534,0.09363612043892999,False,True,True,True,43.78213817174503,311.0,0.9228594584286803,0.06454673602641026,0.0,89.62500095367432,0.5862068965517241,0.9354532639735897,0.8750728090788426,True
568,LAW,Racing Bulls,35,2,HARD,14.0,18,89.26000213623047,5210.552173504322,675,89.38600158691406,1.0,0.5259259259259259,0.5301724726574816,0.16781147912060787,0.0,310.0,311.0,222.90277099609375,89.11319850646724,-0.1468036297632267,False,True,True,True,39.59167228028505,311.0,0.9052869946605644,0.0,0.0,89.38600158691406,0.603448275862069,1.0,1.0,True
569,LAW,Racing Bulls,36,2,HARD,15.0,18,89.35299682617188,5194.965250323446,659,89.48799133300781,1.0,0.5356600910470409,0.5305738847227089,0.16631284864404483,0.0,309.01049743652345,310.0,228.0,88.93875263088958,-0.4142441952822935,False,True,True,True,44.54830291028412,309.91754150390625,0.9061641876430206,0.0,0.0,89.48799133300781,0.6206896551724138,1.0,1.0,True
570,LAW,Racing Bulls,37,2,HARD,16.0,18,89.61599731445312,5200.925457926006,668,89.75099754333496,1.0,0.5449101796407185,0.5313812343547349,0.17471676612644282,0.0,311.0,312.0,227.0,89.41130699874358,-0.20469031570954144,False,True,True,True,49.143704294203424,312.0,0.8903747139588102,0.0,0.0,89.75099754333496,0.6379310344827587,1.0,1.0,True
571,LAW,Racing Bulls,38,2,HARD,17.0,18,89.49600219726562,5208.608960577369,652,89.6310043334961,1.0,0.5444785276073619,0.5297274392530206,0.1718043543581247,0.0,310.25549438476565,312.0,230.0,89.40577432279125,-0.09022787447437963,False,True,True,True,43.90799695799098,311.9485168457031,0.9172482837528605,0.6627952441732142,0.0,89.6310043334961,0.6551724137931034,0.3372047558267858,0.11370704735220222,False
572,LAW,Racing Bulls,39,2,HARD,18.0,17,88.88600158691406,5217.407748996956,671,89.02099990844727,1.0,0.5543964232488823,0.5422203439865264,0.17704802847886777,0.1711955796288541,329.0234375,330.0,222.0,88.77219274309901,-0.11380884381505041,False,True,True,True,42.065436062857245,330.0,0.897163424866514,0.6096426681823583,0.0,89.02099990844727,0.6724137931034483,0.39035733181764165,0.15237884650378838,False
573,LAW,Racing Bulls,40,2,HARD,19.0,17,89.81400299072266,5208.398856376171,678,89.93900299072266,1.0,0.532448377581121,0.5312823196746655,0.17122710742729028,0.0,309.0,310.0,221.13126373291016,89.76964678478669,-0.04435620593596923,False,True,True,True,42.94598142348004,309.97113037109375,0.908795766590389,0.031287905104006156,0.0,89.93900299072266,0.6896551724137931,0.9687120948959939,0.938403122797785,True
574,LAW,Racing Bulls,41,2,HARD,20.0,17,90.03199768066406,5240.2310795396415,692,90.16699981689453,1.0,0.5317919075144508,0.5309259599399884,0.18232840282360452,0.07941929212059634,318.0,320.0,220.0827178955078,90.07862918820514,0.04663150754107903,False,True,True,True,40.66202855951444,307.9796447753906,0.9063834858886346,0.6002972146315197,0.0,90.16699981689453,0.7068965517241379,0.39970278536848025,0.1597623166313214,False
575,LAW,Racing Bulls,42,2,HARD,21.0,17,89.60900115966797,5232.573325601102,665,89.74500274658203,1.0,0.5338345864661654,0.5402529052396838,0.17205400454150652,0.0,311.36,314.0,222.03334045410156,89.68393574076322,0.07493458109524909,False,True,True,True,46.57585966207567,313.9940490722656,0.9073703279938977,0.44235333553174144,0.0,89.74500274658203,0.7241379310344828,0.5576466644682585,0.3109698023925745,False
576,LAW,Racing Bulls,43,2,HARD,22.0,16,90.37100219726562,5223.3258941896265,676,90.50700378417969,1.0,0.5310650887573964,0.5289093822615889,0.16968850201813482,0.08619221012272343,319.0,323.0,221.52001953125,90.30287312743047,-0.06812906983515177,False,True,True,True,41.12259414739675,313.9266662597656,0.9112080472921434,0.6129581407727633,0.0,90.50700378417969,0.7413793103448276,0.38704185922723666,0.14980140079407608,False
