driver,lap,reference_green_median,reference_traffic_ratio,reference_target_role,position,missing,lap_frac,switches,observed_time_s,telemetry_samples,circuit_length_estimate_m,audited_traffic_ratio,audited_definition,cur_1.5,cur_1.75,cur_2.0,cur_2.25,cur_2.5,cur_q1,cur_q5,cur_q9,cross_1.5,cross_1.75,cross_2.0,cross_2.25,cross_2.5,cross_q1,cross_q5,cross_q9,ahead_1.5,ahead_1.75,ahead_2.0,ahead_2.25,ahead_2.5,ahead_q1,ahead_q5,ahead_q9,visual_prediction
NOR,37,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.6379310344827587,0.0,87.94900321960449,655,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.010619769112993893,0.01644133637191113,3.6589185063513656,6.349348363983498,9.558624404428251,0.0,0.0,0.0,0.0,0.0,5.40958309173584,5.71654486656189,6.066726922988892,0.0,0.0,0.0,0.0,0.0,4.061052196955228,5.50204083137213,10.028439296780189,0.0033218890990527328
NOR,38,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.6551724137931034,0.0,88.13300323486328,657,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.0,0.011857101713166182,3.9422070733432117,6.637172670717593,10.257097995301086,0.0,0.0,0.0,0.0,0.0,5.885890960693359,6.015625953674316,6.105041027069092,0.0,0.0,0.0,0.0,0.0,4.309222361501084,5.640082987828983,10.391265625875272,0.002301264285447635
NOR,39,239.0,0.00881783750000011,image_color_derived_proxy,3.0,0.0,0.6724137931034483,0.0,88.20300102233887,639,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.0,0.010033696427248856,4.070083461998795,6.968006825361011,10.804772964591969,0.0,0.0,0.0,0.0,0.0,6.416822910308838,6.964498043060303,7.9399378299713135,0.0,0.0,0.0,0.0,0.0,4.914658547185213,6.384504717007867,12.788922453772141,0.0029513348930966243
NOR,40,241.0,0.0,image_color_derived_proxy,3.0,0.0,0.6896551724137931,0.0,90.19899940490723,673,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.0,0.0,4.397111919658051,7.473903575740248,13.733437892368862,0.0,0.0,0.0,0.0,0.0,5.975129127502441,6.416501522064209,6.751062631607056,0.0,0.0,0.0,0.0,0.0,4.378099746055231,6.154133933203942,12.005058091544138,0.006579108102419795
NOR,41,241.0,0.0,image_color_derived_proxy,3.0,0.0,0.7068965517241379,0.006045949214026602,108.39099884033203,828,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.0,0.0,13.71404934264314,25.970633555327197,72.73323317307693,0.0,0.0,0.0,0.0,0.0,17.641523361206055,28.679704189300537,29.2275812625885,0.0,0.0,0.0,0.0,0.0,18.335129247723565,31.93134612526864,64.23242114983925,0.006567867366741309
NOR,42,241.0,0.0,image_color_derived_proxy,3.0,0.0,0.7241379310344828,0.0,88.32700157165527,663,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0,0.0,0.009555421954800932,3.721820274095857,5.656366780598958,8.509300792423984,0.0,0.0,0.0,0.0,0.0,4.864464998245239,5.024782657623291,5.83925986289978,0.0,0.0,0.0,0.0,0.0,3.719356298319115,4.6894337026310255,9.081452177787387,0.003091072934474637
NOR,43,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.7413793103448276,0.0,87.96500396728516,663,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.009958499530215272,0.018382316909067144,0.0316944237034128,3.2104731002910025,5.12119460738247,7.534000172334559,0.0,0.0,0.0,0.0,0.0,4.717573404312134,4.812556028366089,4.9558703899383545,0.0,0.0,0.0,0.0,0.0,3.672217926238838,4.517934355637042,7.922021103855271,0.00446815722646543
NOR,44,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.7586206896551724,0.0,86.95799958705902,650,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.005749902278966516,0.01537525939978132,0.028519488105344656,3.2780290840057322,5.419403167269123,7.789652387193741,0.0,0.0,0.0,0.0,0.0,5.171625375747681,5.2058186531066895,5.396251678466797,0.0,0.0,0.0,0.0,0.0,3.9807343073403065,4.9039473039122,8.919971248001133,0.0028263932304020134
NOR,45,241.0,0.0,image_color_derived_proxy,3.0,0.0,0.7758620689655172,0.0,87.07600402832031,662,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.003927592426540927,0.01589414771949666,0.023887111321549227,3.2268010295600997,5.450949274800649,7.600230039399246,0.0,0.0,0.0,0.0,0.0,4.4392249584198,4.900809288024902,5.273846864700317,0.0,0.0,0.0,0.0,0.0,3.4762411183593724,4.744957602695835,8.11691060050531,0.003748776261668474
NOR,46,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.7931034482758621,0.0,87.1969985961914,668,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0076034958179066825,0.016973056023294953,0.02818902388073936,0.04861406228057626,3.0798518983035312,4.917126462681369,6.978423309326172,0.0,0.0,0.0,0.0,0.0,4.527891635894775,4.7232255935668945,4.931616544723511,0.0,0.0,0.0,0.0,0.0,3.550569691410513,4.482365475872584,7.9368997235050305,0.0026779354873301964
NOR,47,240.0,0.00403182610000016,image_color_derived_proxy,3.0,0.0,0.8103448275862069,0.0,86.98999786376953,649,5216.3515625,0.0,nearest_physical_car_same_track_location_crossing_headway_le_2s,0.0,0.0,0.0041269245716062854,0.014978705841008116,0.03153236116654752,3.2286422494741585,5.149411549287684,7.491617098721591,0.0,0.0,0.0,0.0,0.0,4.30607271194458,4.529552936553955,4.858692407608032,0.0,0.0,0.0,0.0,0.0,3.3428517214553124,4.3767877788286595,7.4923308070655334,0.0008191207551179192
